;Unnamed: 10;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
7227;;APROVADO POR NOTA;6bb5a5c361124ab7b1b3f8d694b23ebc;0.0;92127264.0;57576568;6.7;6.80000019;12.0;f;2.0
7228;;APROVADO POR NOTA;6bb5a5c361124ab7b1b3f8d694b23ebc;0.0;92127264.0;57576568;6.7;5.0999999;12.0;f;3.0
7229;;APROVADO POR NOTA;6bb5a5c361124ab7b1b3f8d694b23ebc;0.0;92127264.0;57576568;6.7;8.19999981;12.0;f;1.0
7230;;REPROVADO POR MÉDIA E POR FALTAS;7269ee49a1b5bafb21578c772cbcb66f;0.0;92127264.0;57576568;0.9;0.400000006;120.0;f;2.0
7231;;REPROVADO POR MÉDIA E POR FALTAS;7269ee49a1b5bafb21578c772cbcb66f;0.0;92127264.0;57576568;0.9;0.0;120.0;f;3.0
7232;;REPROVADO POR MÉDIA E POR FALTAS;7269ee49a1b5bafb21578c772cbcb66f;0.0;92127264.0;57576568;0.9;2.20000005;120.0;f;1.0
7233;;REPROVADO POR MÉDIA E POR FALTAS;f36be083dc8d054d998fe0e2f3649b90;0.0;92127264.0;57576568;0.6;1.70000005;112.0;f;1.0
7234;;REPROVADO POR MÉDIA E POR FALTAS;f36be083dc8d054d998fe0e2f3649b90;0.0;92127264.0;57576568;0.6;0.200000003;112.0;f;2.0
7235;;REPROVADO POR MÉDIA E POR FALTAS;f36be083dc8d054d998fe0e2f3649b90;0.0;92127264.0;57576568;0.6;0.0;112.0;f;3.0
7236;;DESISTENCIA;0fcd8195e102b6de8e1a5501e7d130a5;;92127264.0;57576568;;;;;
7237;;APROVADO;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57576568;7.8;7.19999981;28.0;f;1.0
7238;;APROVADO;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57576568;7.8;1.39999998;28.0;t;2.0
7239;;APROVADO;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57576568;7.8;8.19999981;28.0;f;3.0
7240;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576529;1.4;3.9000001;22.0;f;1.0
7241;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576529;1.4;0.400000006;22.0;f;2.0
7242;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576529;1.4;0.0;22.0;f;3.0
7243;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576529;5.6;3.70000005;8.0;f;1.0
7244;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576529;5.6;5.9000001;8.0;f;2.0
7245;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576529;5.6;7.099999900000001;8.0;f;3.0
7246;;APROVADO POR NOTA;80f9d9e023fb9a2d30a678e02184bd23;0.0;92127264.0;57576529;5.2;4.30000019;8.0;t;3.0
7247;;APROVADO POR NOTA;80f9d9e023fb9a2d30a678e02184bd23;0.0;92127264.0;57576529;5.2;4.5;8.0;f;1.0
7248;;APROVADO POR NOTA;80f9d9e023fb9a2d30a678e02184bd23;0.0;92127264.0;57576529;5.2;5.0999999;8.0;f;2.0
7249;;INDEFERIDO;396968dbb253ce5f6b65473b9947dd37;;92127264.0;57576529;;;;;
7250;;APROVADO;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576529;8.6;8.39999962;2.0;f;3.0
7251;;APROVADO;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576529;8.6;8.69999981;2.0;f;1.0
7252;;APROVADO;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576529;8.6;8.69999981;2.0;f;2.0
7253;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576529;6.0;4.5999999;8.0;f;1.0
7254;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576529;6.0;6.30000019;8.0;f;2.0
7255;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576529;6.0;7.099999900000001;8.0;f;3.0
7256;;APROVADO POR NOTA;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576529;5.2;5.5;14.0;f;1.0
7257;;APROVADO POR NOTA;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576529;5.2;4.5999999;14.0;f;2.0
7258;;APROVADO POR NOTA;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576529;5.2;5.5999999;14.0;f;3.0
7259;;APROVADO;d7d8b8da956d726a0c4b65a49a8dfffd;0.0;92127264.0;57576529;7.6;8.69999981;4.0;f;1.0
7260;;APROVADO;d7d8b8da956d726a0c4b65a49a8dfffd;0.0;92127264.0;57576529;7.6;8.0;4.0;f;2.0
7261;;APROVADO;d7d8b8da956d726a0c4b65a49a8dfffd;0.0;92127264.0;57576529;7.6;6.0;4.0;f;3.0
7262;;INDEFERIDO;3f262f8a7b11adc284750418506c7f94;;92127264.0;57576529;;;;;
7263;;APROVADO POR NOTA;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57576529;5.9;7.80000019;4.0;f;1.0
7264;;APROVADO POR NOTA;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57576529;5.9;6.5;4.0;f;2.0
7265;;APROVADO POR NOTA;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57576529;5.9;3.5;4.0;f;3.0
7266;;INDEFERIDO;713d1e23e527993346b137af29994241;;92127264.0;57576529;;;;;
7267;;INDEFERIDO;d7d8b8da956d726a0c4b65a49a8dfffd;;92127264.0;57576529;;;;;
7268;;INDEFERIDO;d7d8b8da956d726a0c4b65a49a8dfffd;;92127264.0;57576529;;;;;
7269;;REPROVADO POR NOTA E FALTA;5776b36ea1f74812bb57b43507e7800c;0.0;92127264.0;57576529;6.6;9.69999981;26.0;f;1.0
7270;;REPROVADO POR NOTA E FALTA;5776b36ea1f74812bb57b43507e7800c;0.0;92127264.0;57576529;6.6;10.0;26.0;f;2.0
7271;;REPROVADO POR NOTA E FALTA;5776b36ea1f74812bb57b43507e7800c;0.0;92127264.0;57576529;6.6;0.0;26.0;f;3.0
7272;;REPROVADO POR MÉDIA E POR FALTAS;78cc9418703573ba8ea8a783bdeead70;0.0;92127264.0;57576529;1.9;5.69999981;26.0;f;1.0
7273;;REPROVADO POR MÉDIA E POR FALTAS;78cc9418703573ba8ea8a783bdeead70;0.0;92127264.0;57576529;1.9;0.0;26.0;f;2.0
7274;;REPROVADO POR MÉDIA E POR FALTAS;78cc9418703573ba8ea8a783bdeead70;0.0;92127264.0;57576529;1.9;0.0;26.0;f;3.0
7275;;REPROVADO POR MÉDIA E POR FALTAS;a8e0be6d1f80a287bc04c8b2aad01580;0.0;92127264.0;57576529;1.5;0.0;32.0;f;3.0
7276;;REPROVADO POR MÉDIA E POR FALTAS;a8e0be6d1f80a287bc04c8b2aad01580;0.0;92127264.0;57576529;1.5;3.79999995;32.0;f;1.0
7277;;REPROVADO POR MÉDIA E POR FALTAS;a8e0be6d1f80a287bc04c8b2aad01580;0.0;92127264.0;57576529;1.5;0.600000024;32.0;f;2.0
7278;;INDEFERIDO;78cc9418703573ba8ea8a783bdeead70;;92127264.0;57576529;;;;;
7279;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576529;0.0;0.0;40.0;f;2.0
7280;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576529;0.0;0.0;40.0;f;3.0
7281;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576529;0.0;0.0;40.0;f;1.0
7282;;INDEFERIDO;5eb88ee80e43d756f1b6c46c3452de52;;92127264.0;57576529;;;;;
7283;;INDEFERIDO;5572490df99a9f324a937a350818c526;;92127264.0;57576529;;;;;
7284;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576529;1.0;1.70000005;2.0;f;1.0
7285;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576529;1.0;1.29999995;2.0;f;2.0
7286;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576529;1.0;0.0;2.0;f;3.0
7287;;APROVADO POR NOTA;88790547343038856c4dba8ee1a3bbe6;0.0;92127264.0;57576529;6.3;6.69999981;2.0;f;1.0
7288;;APROVADO POR NOTA;88790547343038856c4dba8ee1a3bbe6;0.0;92127264.0;57576529;6.3;6.69999981;2.0;f;2.0
7289;;APROVADO POR NOTA;88790547343038856c4dba8ee1a3bbe6;0.0;92127264.0;57576529;6.3;5.5999999;2.0;f;3.0
7290;;APROVADO POR NOTA;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576529;6.1;4.5;0.0;f;2.0
7291;;APROVADO POR NOTA;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576529;6.1;6.4000001;0.0;f;1.0
7292;;APROVADO POR NOTA;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576529;6.1;7.30000019;0.0;f;3.0
7293;;INDEFERIDO;3f262f8a7b11adc284750418506c7f94;;92127264.0;57576529;;;;;
7294;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576529;8.0;7.69999981;2.0;f;2.0
7295;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576529;8.0;8.30000019;2.0;f;3.0
7296;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576529;8.0;8.0;2.0;f;1.0
7297;;REPROVADO POR MÉDIA E POR FALTAS;5eb88ee80e43d756f1b6c46c3452de52;0.0;92127264.0;57576529;0.0;0.0;48.0;f;1.0
7298;;REPROVADO POR MÉDIA E POR FALTAS;5eb88ee80e43d756f1b6c46c3452de52;0.0;92127264.0;57576529;0.0;0.0;48.0;f;2.0
7299;;REPROVADO POR MÉDIA E POR FALTAS;5eb88ee80e43d756f1b6c46c3452de52;0.0;92127264.0;57576529;0.0;0.0;48.0;f;3.0
7300;;APROVADO;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576529;7.1;5.4000001;2.0;f;1.0
7301;;APROVADO;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576529;7.1;7.5;2.0;f;2.0
7302;;APROVADO;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576529;7.1;8.39999962;2.0;f;3.0
7303;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576529;2.2;5.19999981;22.0;f;1.0
7304;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576529;2.2;1.5;22.0;f;2.0
7305;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576529;2.2;0.0;22.0;f;3.0
7306;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576529;2.4;3.0;10.0;f;1.0
7307;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576529;2.4;4.099999899999999;10.0;f;2.0
7308;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576529;2.4;0.0;10.0;f;3.0
7309;;INDEFERIDO;88790547343038856c4dba8ee1a3bbe6;;92127264.0;57576529;;;;;
7310;;TRANCADO;9fbe3fa4dd77c465204fc54c3c32dbde;;92127264.0;57576529;;;;;
7311;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576529;0.9;0.200000003;8.0;f;3.0
7312;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576529;0.9;2.0;8.0;f;1.0
7313;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576529;0.9;0.5;8.0;f;2.0
7314;;INDEFERIDO;88790547343038856c4dba8ee1a3bbe6;;92127264.0;57576529;;;;;
7315;;REPROVADO POR MÉDIA E POR FALTAS;3f262f8a7b11adc284750418506c7f94;0.0;92127264.0;57576529;1.5;4.4000001;34.0;f;1.0
7316;;REPROVADO POR MÉDIA E POR FALTAS;3f262f8a7b11adc284750418506c7f94;0.0;92127264.0;57576529;1.5;0.0;34.0;f;2.0
7317;;REPROVADO POR MÉDIA E POR FALTAS;3f262f8a7b11adc284750418506c7f94;0.0;92127264.0;57576529;1.5;0.0;34.0;f;3.0
7318;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576529;1.8;2.5;8.0;f;1.0
7319;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576529;1.8;3.0;8.0;f;2.0
7320;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576529;1.8;0.0;8.0;f;3.0
7321;;APROVADO;26ea315f34d7ab18e0b0df9bbc6b55c8;0.0;92127264.0;57573944;7.0;5.0;5.0;f;1.0
7322;;APROVADO;26ea315f34d7ab18e0b0df9bbc6b55c8;0.0;92127264.0;57573944;7.0;9.0;5.0;f;2.0
7323;;APROVADO;736b02f7e21fadd7be4b5e2c8e3220cc;0.0;92127264.0;57573944;7.7;6.80000019;4.0;f;1.0
7324;;APROVADO;736b02f7e21fadd7be4b5e2c8e3220cc;0.0;92127264.0;57573944;7.7;8.5;4.0;f;2.0
7325;;APROVADO POR NOTA;b37ad79d4d3c65cfe3d232b9b462f128;0.0;92127264.0;57573944;6.4;5.30000019;4.0;f;1.0
7326;;APROVADO POR NOTA;b37ad79d4d3c65cfe3d232b9b462f128;0.0;92127264.0;57573944;6.4;7.5;4.0;f;2.0
7327;;APROVADO;2f3ddd3422eac41c4eab738d4796a813;0.0;92127264.0;57573944;7.3;7.099999900000001;17.0;f;1.0
7328;;APROVADO;2f3ddd3422eac41c4eab738d4796a813;0.0;92127264.0;57573944;7.3;7.5;17.0;f;2.0
7329;;APROVADO;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;57573944;7.5;7.0;5.0;f;1.0
7330;;APROVADO;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;57573944;7.5;8.0;5.0;f;2.0
7331;;APROVADO POR NOTA;5eb88ee80e43d756f1b6c46c3452de52;0.0;92127264.0;57573944;5.5;6.5;26.0;f;1.0
7332;;APROVADO POR NOTA;5eb88ee80e43d756f1b6c46c3452de52;0.0;92127264.0;57573944;5.5;4.5;26.0;f;2.0
7333;;APROVADO;768519e21c9db3641c7c0d26e55d5574;0.0;92127264.0;57573944;7.7;7.400000099999999;4.0;f;1.0
7334;;APROVADO;768519e21c9db3641c7c0d26e55d5574;0.0;92127264.0;57573944;7.7;8.0;4.0;f;2.0
7335;;APROVADO;2849447e693afb0816767beb8dc0a942;0.0;92127264.0;57573944;7.1;6.599999900000001;12.0;f;1.0
7336;;APROVADO;2849447e693afb0816767beb8dc0a942;0.0;92127264.0;57573944;7.1;7.5;12.0;f;2.0
7337;;APROVADO POR NOTA;137fc7633d9d0ff74ffe007848eac2ea;0.0;92127264.0;57573944;6.3;7.0;4.0;f;2.0
7338;;APROVADO POR NOTA;137fc7633d9d0ff74ffe007848eac2ea;0.0;92127264.0;57573944;6.3;5.5999999;4.0;f;1.0
7339;;APROVADO POR NOTA;baf6c06a77f8436a2f1c068be8c7f854;0.0;92127264.0;57573944;6.3;7.0;6.0;f;2.0
7340;;APROVADO POR NOTA;baf6c06a77f8436a2f1c068be8c7f854;0.0;92127264.0;57573944;6.3;5.5;6.0;f;1.0
7341;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576534;1.2;3.5;14.0;f;1.0
7342;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576534;1.2;0.0;14.0;f;2.0
7343;;REPROVADO POR MÉDIA E POR FALTAS;f9050ce6ad26787023581e2cc346e703;0.0;92127264.0;57576534;1.2;0.0;14.0;f;3.0
7344;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576534;5.7;3.0;0.0;f;1.0
7345;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576534;5.7;7.0;0.0;f;2.0
7346;;APROVADO POR NOTA;5ae28cd41b501ff35073a13dd1370d64;0.0;92127264.0;57576534;5.7;7.19999981;0.0;f;3.0
7347;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576534;0.5;0.0;8.0;f;2.0
7348;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576534;0.5;0.0;8.0;f;3.0
7349;;REPROVADO;3dcb457caef136647269b2a02ee21b29;0.0;92127264.0;57576534;0.5;1.5;8.0;f;1.0
7350;;APROVADO POR NOTA;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576534;6.6;5.0;2.0;f;1.0
7351;;APROVADO POR NOTA;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576534;6.6;6.0;2.0;f;2.0
7352;;APROVADO POR NOTA;955ba10f8916207996e764ffcb355b02;0.0;92127264.0;57576534;6.6;8.80000019;2.0;f;3.0
7353;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576534;1.0;3.0;14.0;f;1.0
7354;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576534;1.0;0.0;14.0;f;2.0
7355;;REPROVADO POR MÉDIA E POR FALTAS;317b235fb6a380d0c0f009eab98b75a1;0.0;92127264.0;57576534;1.0;0.0;14.0;f;3.0
7356;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576534;5.5;6.5;2.0;f;3.0
7357;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576534;5.5;3.0;2.0;f;1.0
7358;;APROVADO POR NOTA;057fdfe31ce7ff67e6de782fd459a5e7;0.0;92127264.0;57576534;5.5;7.0;2.0;f;2.0
7359;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576534;0.5;1.5;4.0;f;1.0
7360;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576534;0.5;0.10000000099999999;4.0;f;2.0
7361;;REPROVADO;219388b72ab355b88e7552361ad61f48;0.0;92127264.0;57576534;0.5;0.0;4.0;f;3.0
7362;;INDEFERIDO;88790547343038856c4dba8ee1a3bbe6;;92127264.0;57576534;;;;;
7363;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576534;1.5;3.5;4.0;f;1.0
7364;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576534;1.5;1.0;4.0;f;2.0
7365;;REPROVADO;40d6eb384c524c0ce12349fa81c29257;0.0;92127264.0;57576534;1.5;0.0;4.0;f;3.0
7366;;APROVADO POR NOTA;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576534;5.2;3.5;0.0;f;1.0
7367;;APROVADO POR NOTA;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576534;5.2;3.0;0.0;f;2.0
7368;;APROVADO POR NOTA;9fbef6b0ba4d38d7de8ef9e9640e24f8;0.0;92127264.0;57576534;5.2;9.19999981;0.0;f;3.0
7369;;INDEFERIDO;78cc9418703573ba8ea8a783bdeead70;;92127264.0;57576534;;;;;
7370;;INDEFERIDO;d7d8b8da956d726a0c4b65a49a8dfffd;;92127264.0;57576534;;;;;
7371;;INDEFERIDO;3f262f8a7b11adc284750418506c7f94;;92127264.0;57576534;;;;;
7372;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576534;0.0;0.0;22.0;f;1.0
7373;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576534;0.0;0.0;22.0;f;2.0
7374;;REPROVADO POR MÉDIA E POR FALTAS;bf3c0e6ae00be7d19d517863d1136efb;0.0;92127264.0;57576534;0.0;0.0;22.0;f;3.0
7375;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576534;0.2;0.0;8.0;f;1.0
7376;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576534;0.2;0.5;8.0;f;2.0
7377;;REPROVADO;86c598eb051a776bac2f5598623a77b3;0.0;92127264.0;57576534;0.2;0.0;8.0;f;3.0
7378;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576534;7.6;4.0;0.0;f;1.0
7379;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576534;7.6;9.5;0.0;f;2.0
7380;;APROVADO;c6d91f6faa21bd207733d05e491aa0e1;0.0;92127264.0;57576534;7.6;9.19999981;0.0;f;3.0
7381;;INDEFERIDO;713d1e23e527993346b137af29994241;;92127264.0;57576534;;;;;
7382;;INDEFERIDO;5eb88ee80e43d756f1b6c46c3452de52;;92127264.0;57576534;;;;;
7383;;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576534;7.3;7.0;0.0;f;1.0
7384;;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576534;7.3;7.0;0.0;f;2.0
7385;;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57576534;7.3;8.0;0.0;f;3.0
7386;;REPROVADO POR MÉDIA E POR FALTAS;b5bb50470f3c6a62b075cf02a5e47ecb;0.0;92127264.0;57577589;0.2;0.0;53.0;f;2.0
7387;;REPROVADO POR MÉDIA E POR FALTAS;b5bb50470f3c6a62b075cf02a5e47ecb;0.0;92127264.0;57577589;0.2;0.699999988;53.0;f;1.0
7388;;REPROVADO POR MÉDIA E POR FALTAS;b5bb50470f3c6a62b075cf02a5e47ecb;0.0;92127264.0;57577589;0.2;0.0;53.0;f;3.0
7389;;APROVADO POR NOTA;7629912c85dc9e2141fe596538cf2c02;0.0;92127264.0;57576589;6.0;7.599999900000001;16.0;f;1.0
7390;;APROVADO POR NOTA;7629912c85dc9e2141fe596538cf2c02;0.0;92127264.0;57576589;6.0;3.0;16.0;f;2.0
7391;;APROVADO POR NOTA;7629912c85dc9e2141fe596538cf2c02;0.0;92127264.0;57576589;6.0;0.0;16.0;t;3.0
7392;;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57576589;6.9;2.0;2.0;t;2.0
7393;;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57576589;6.9;3.0;2.0;f;3.0
7394;;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57576589;6.9;10.0;2.0;f;1.0
7395;;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57576589;5.5;5.9000001;20.0;f;1.0
7396;;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57576589;5.5;2.20000005;20.0;t;2.0
7397;;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57576589;5.5;3.0;20.0;f;3.0
7398;;REPROVADO POR MÉDIA E POR FALTAS;9d8dcee687180154493648b599a313c3;0.0;92127264.0;57576589;2.2;6.5;40.0;f;1.0
7399;;REPROVADO POR MÉDIA E POR FALTAS;9d8dcee687180154493648b599a313c3;0.0;92127264.0;57576589;2.2;0.0;40.0;f;2.0
7400;;REPROVADO POR MÉDIA E POR FALTAS;9d8dcee687180154493648b599a313c3;0.0;92127264.0;57576589;2.2;0.0;40.0;f;3.0
7401;;REPROVADO;7e5e6d2ddb2fe10565ba8a92a472bb7c;0.0;92127264.0;57576589;0.6;0.800000012;4.0;f;1.0
7402;;REPROVADO;7e5e6d2ddb2fe10565ba8a92a472bb7c;0.0;92127264.0;57576589;0.6;1.0;4.0;f;2.0
7403;;REPROVADO;7e5e6d2ddb2fe10565ba8a92a472bb7c;0.0;92127264.0;57576589;0.6;0.0;4.0;f;3.0
7404;;REPROVADO POR MÉDIA E POR FALTAS;aa00f9c2f38e7757521cf0d96b480b90;0.0;92127264.0;57576589;0.0;0.0;36.0;f;1.0
7405;;REPROVADO POR MÉDIA E POR FALTAS;aa00f9c2f38e7757521cf0d96b480b90;0.0;92127264.0;57576589;0.0;0.0;36.0;f;2.0
7406;;REPROVADO POR MÉDIA E POR FALTAS;aa00f9c2f38e7757521cf0d96b480b90;0.0;92127264.0;57576589;0.0;0.0;36.0;f;3.0
7407;;APROVADO POR NOTA;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57576589;5.2;4.0;2.0;f;3.0
7408;;APROVADO POR NOTA;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57576589;5.2;3.79999995;2.0;t;1.0
7409;;APROVADO POR NOTA;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57576589;5.2;5.19999981;2.0;f;2.0
7410;;REPROVADO POR MÉDIA E POR FALTAS;01bec0a9416e21c139c4b5e8e4b00394;0.0;92127264.0;57576589;1.1;3.0;30.0;f;1.0
7411;;REPROVADO POR MÉDIA E POR FALTAS;01bec0a9416e21c139c4b5e8e4b00394;0.0;92127264.0;57576589;1.1;0.300000012;30.0;f;2.0
7412;;REPROVADO POR MÉDIA E POR FALTAS;01bec0a9416e21c139c4b5e8e4b00394;0.0;92127264.0;57576589;1.1;0.0;30.0;f;3.0
7413;;REPROVADO;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57576589;0.0;0.0;28.0;f;2.0
7414;;REPROVADO;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57576589;0.0;0.0;28.0;f;1.0
7415;;REPROVADO;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57576589;0.0;0.0;28.0;f;3.0
7416;;REPROVADO;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576589;0.1;0.0;28.0;f;2.0
7417;;REPROVADO;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576589;0.1;0.0;28.0;f;3.0
7418;;REPROVADO;cad6b54f775ee7b8175d00d546d97e48;0.0;92127264.0;57576589;0.1;0.400000006;28.0;f;1.0
7419;;REPROVADO;145971819a41bdb9c21db58abc80c528;0.0;92127264.0;57576589;0.3;1.0;26.0;f;1.0
7420;;REPROVADO;145971819a41bdb9c21db58abc80c528;0.0;92127264.0;57576589;0.3;0.0;26.0;f;2.0
7421;;REPROVADO;145971819a41bdb9c21db58abc80c528;0.0;92127264.0;57576589;0.3;0.0;26.0;f;3.0
7422;;REPROVADO;130fa18e7cbe30c714f98937cf94abab;0.0;92127264.0;57576589;0.3;0.0;20.0;f;3.0
7423;;REPROVADO;130fa18e7cbe30c714f98937cf94abab;0.0;92127264.0;57576589;0.3;1.0;20.0;f;1.0
7424;;REPROVADO;130fa18e7cbe30c714f98937cf94abab;0.0;92127264.0;57576589;0.3;0.0;20.0;f;2.0
7425;;REPROVADO;b554a7595a1fc91654a00f846c41dc6f;0.0;92127264.0;57576589;2.0;6.0;8.0;f;1.0
7426;;REPROVADO;b554a7595a1fc91654a00f846c41dc6f;0.0;92127264.0;57576589;2.0;0.0;8.0;f;2.0
